objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237651191893917795,128.510429484498,50.5855740774382,17.27204,16.18987,15.88899,15.74199,15.67111,1331,301,5,173,4160234602965737472,STAR,-5.489772E-05,3695,55212,125
1237651191893917801,128.590995531943,50.5629847026467,17.37607,16.40604,16.03203,15.83713,15.74399,1331,301,5,173,501091185788479488,STAR,3.14873E-05,445,51873,239
1237651191893917895,128.351872195445,50.623534951938,19.36067,17.30142,16.3368,15.8633,15.51579,1331,301,5,173,501100806515222528,GALAXY,0.09703466,445,51873,274
1237651191893917910,128.399861305552,50.6485200957971,19.0818,17.33619,16.51863,16.11621,15.80636,1331,301,5,173,501133242108241920,GALAXY,0.1178077,445,51873,392
1237651191893917925,128.563940997631,50.57798314296,18.94166,17.42727,16.94364,16.71196,16.60698,1331,301,5,173,4162619170117099520,STAR,-6.769854E-05,3697,55290,608
1237651191895425154,131.982826589718,53.1174485314636,19.14835,17.36427,16.41993,15.92586,15.63115,1331,301,5,196,503399060762290176,GALAXY,0.1510564,447,51877,443
1237651191895425267,132.190033653765,53.1755678629539,19.22027,18.00526,17.42243,17.0451,16.87757,1331,301,5,196,503399335640197120,GALAXY,0.08515409,447,51877,444
1237651191895425270,132.354366968319,53.0947976905933,19.09396,17.69363,16.90943,16.49254,16.19916,1331,301,5,196,505609354397902848,GALAXY,0.1353815,449,51900,292
1237651191894048939,128.790606334833,50.6671482272268,19.23379,17.17223,16.14015,15.66298,15.2754,1331,301,5,175,4162629615477563392,GALAXY,0.09710588,3697,55290,646
1237651191894114427,129.005571460254,50.8621732593613,18.30548,16.55966,15.85646,15.44804,15.15324,1331,301,5,176,501154407707076608,GALAXY,0.05352847,445,51873,469
1237651191894114452,128.946362904754,50.9298888179386,18.98365,17.96264,17.46053,17.16365,17.01279,1331,301,5,176,501155232340797440,GALAXY,0.03037586,445,51873,472
1237651191894245511,129.20159609327,51.081535948362,19.06094,18.1337,17.83006,17.69782,17.7113,1331,301,5,178,8230594238246526976,STAR,-0.0006233172,7310,56693,967
1237651203158310951,199.944817934352,-0.594371237665214,17.97817,16.33184,15.66448,15.37155,15.2364,1334,301,2,22,3723403027235840000,STAR,2.808033E-05,3307,54970,189
1237651203158310916,199.873618052647,-0.51817213624096,18.65537,17.68763,17.29859,17.13676,17.05535,1334,301,2,22,3723401927724212224,STAR,-0.0003432492,3307,54970,185
1237651203158245475,199.753206666872,-0.510694713863277,19.45393,18.51145,18.18137,18.03087,18.02434,1334,301,2,21,3723401652846305280,STAR,-7.909608E-05,3307,54970,184
1237651203158179872,199.598134386872,-0.529519351008011,17.62429,15.62594,14.59168,14.16435,13.78257,1334,301,2,20,333340072990500864,GALAXY,0.1117509,296,51984,268
1237651203158114391,199.527619175669,-0.550068955611301,17.14609,15.91915,15.90433,15.92541,15.9782,1334,301,2,19,3723414297230024704,STAR,0.0001051087,3307,54970,230
1237651203158114345,199.442906938373,-0.432285784531856,18.47473,17.54871,17.13749,16.99105,16.9345,1334,301,2,19,3723413747474210816,STAR,0.0004178454,3307,54970,228
1237651203158048960,199.401887768048,-0.449970547141263,19.30237,18.19586,17.80101,17.62092,17.5352,1334,301,2,18,8394710642913681408,STAR,7.496703E-05,7456,56727,3
1237651203158048784,199.333991680289,-0.58454013443044,17.19994,15.60204,15.04715,14.81275,14.71834,1334,301,2,18,3266243129501575168,STAR,-0.0001973979,2901,54652,27
1237651203157983417,199.246604583663,-0.584904383013367,19.39517,18.11368,17.32487,16.88535,16.61291,1334,301,2,17,333351342984685568,GALAXY,0.1162182,296,51984,309
1237651203157983404,199.232854070218,-0.451175746880204,19.24835,18.23596,17.70237,17.48198,17.37302,1334,301,2,17,8394715590716006400,STAR,0.0001656951,7456,56727,21
1237651203157917901,199.114776668151,-0.420736208791032,19.16203,17.69562,17.07531,16.81978,16.67176,1334,301,2,16,8394727410466004992,STAR,-3.769931E-05,7456,56727,64
1237651203157917870,199.064730668491,-0.476932299424318,19.22207,18.19633,17.85974,17.71483,17.68608,1334,301,2,16,8394726585832284160,STAR,0.0006494044,7456,56727,61
1237651203157852300,198.892636977387,-0.477257536348706,19.55043,17.63418,16.68731,16.33836,15.85801,1334,301,2,15,332183661652764672,GALAXY,0.08594441,295,51985,157
1237651203157852297,198.890713653955,-0.485637467671771,19.23123,18.28949,18.0254,17.93556,17.96508,1334,301,2,15,8394739505093910528,STAR,-0.0001286197,7456,56727,108
1237651203157852295,198.887908656178,-0.616974017302592,19.23424,17.74822,17.09901,16.85333,16.74094,1334,301,2,15,8394737031192748032,STAR,7.706141E-05,7456,56727,99
1237651203157852290,198.873794973339,-0.607235286492281,18.74376,17.71786,17.3041,17.04986,16.90787,1334,301,2,15,332183111896950784,GALAXY,0.03855666,295,51985,155
1237651203157852284,198.869351220902,-0.525509301485907,19.43431,18.0457,17.31449,16.91534,16.64837,1334,301,2,15,332182287263229952,GALAXY,0.1278408,295,51985,152
1237651203157852232,198.934302822135,-0.433160817269068,16.58671,15.2624,14.83167,14.67067,14.62241,1334,301,2,15,3266255499007387648,STAR,4.347053E-05,2901,54652,72
1237651204231397533,198.443929542594,0.319947923333089,19.24216,17.97882,17.51018,17.21313,17.05676,1334,301,4,12,332271897460893696,GALAXY,0.06392711,295,51985,478
1237651211211768028,253.404557540186,61.8226018578862,18.9999,17.80042,17.19765,16.78833,16.56719,1336,301,1,28,395286828128692224,GALAXY,0.06209339,351,51695,349
1237651211211833596,253.554812327512,61.7405248177885,18.56721,16.47219,15.50016,15.01089,14.63942,1336,301,1,29,395288477396133888,GALAXY,0.06216131,351,51695,355
1237651211211833615,253.842690808353,61.7931496862545,19.37849,19.13441,19.08652,18.94501,19.06319,1336,301,1,29,395300297146132480,QSO,1.601048,351,51695,398
1237651211211833622,253.607568495887,61.7372526208808,18.23632,17.39374,17.02435,16.83234,16.67037,1336,301,1,29,395289302029854720,GALAXY,0.01926786,351,51695,358
1237651211211898930,253.674045273645,61.6718787666243,18.08931,18.0539,17.80788,17.72755,17.76427,1336,301,1,30,395287652762413056,QSO,1.24673,351,51695,352
1237651203695444135,200.491740048594,-0.184550552992837,18.43028,17.28607,16.76127,16.45138,16.26726,1334,301,3,26,333297466914924544,GALAXY,0.08316069,296,51984,113
1237651203695378484,200.441799307412,-0.0310206447395251,18.47614,17.09131,16.32792,15.89898,15.60002,1334,301,3,25,333407692955609088,GALAXY,0.1090443,296,51984,514
1237651203695378441,200.350862637337,-0.168683404541287,18.90014,17.85463,17.49367,17.37904,17.37167,1334,301,3,25,333309561542830080,STAR,0.0004477051,296,51984,157
1237651203695313037,200.209033529104,-0.0752351105016561,19.56973,17.225,16.3323,16.02961,15.87801,1334,301,3,24,3723392856753283072,STAR,-1.495174E-05,3307,54970,152
1237651203695313032,200.204416999404,-0.137539029586272,19.50137,17.77831,16.84347,16.36981,15.97832,1334,301,3,24,334476692716283904,GALAXY,0.1100249,297,51959,307
1237651203694788646,199.025787753415,-0.0404847052794615,19.13297,17.83768,17.31411,17.0825,16.9641,1334,301,3,16,8394731258756702208,STAR,-0.0004164824,7456,56727,78
1237651204231921794,199.589672264603,0.348948760147868,18.43578,16.98697,16.3412,15.99076,15.78604,1334,301,4,20,333360688833521664,GALAXY,0.07351658,296,51984,343
1237651204231921862,199.632311255177,0.372916500749132,18.71943,16.90349,16.02682,15.64771,15.30673,1334,301,4,20,333360413955614720,GALAXY,0.08176243,296,51984,342
1237651203158573089,200.525018436984,-0.434966706761684,18.38628,17.49198,17.2472,17.12787,17.10554,1334,301,2,26,4560026658044616704,STAR,0.0003843188,4050,55599,480
1237651203158507798,200.450535642574,-0.58802670051807,19.3053,19.10749,18.7838,18.8658,18.89821,1334,301,2,25,333295542769575936,QSO,1.15296,296,51984,106
